,specaugment0,specaugment1,specaugment2,specaugment3,specaugment4,specaugment5,specaugment6,specaugment7,specaugment8,specaugment9,specaugment10,specaugment11,specaugment12
2369,-717.94257,122.479355,5.8155737,12.733028,0.12141502,3.576679,-11.072995,-8.832377,-8.136667,-16.337301,-10.728484,-9.503236,-4.4904213
2370,-742.51025,109.58757,9.574023,13.626165,3.538712,4.962826,-10.056651,-10.274583,-12.353572,-14.817761,-7.8583927,-9.616324,-5.242386
2371,-696.6276,132.77242,-5.4103684,8.170091,4.1625566,2.378451,-12.984552,-9.990375,-9.098419,-16.411549,-10.081437,-8.951566,-6.634043
2372,-757.49677,110.44644,11.176287,6.615286,5.5299473,4.551709,-8.953311,-12.111629,-11.834096,-14.350497,-10.522546,-8.49459,-3.8061144
2373,-735.50964,111.67067,5.6259933,11.597322,6.9768324,5.3588157,-8.35607,-8.352758,-6.653545,-12.112389,-8.701712,-8.914886,-3.2399428
2374,-752.90436,115.62767,13.357024,8.288782,4.8336487,-0.10322707,-11.138443,-11.585329,-9.729611,-11.597847,-9.855176,-9.993226,-4.754402
2375,-718.85156,134.68524,3.6327846,6.6483297,12.386448,3.178562,-12.7537985,-12.114567,-11.314902,-16.10767,-13.517755,-8.752222,-3.5901134
2376,-687.56067,118.49266,-0.9268302,13.211429,7.220419,4.165474,-2.993975,-9.25336,-8.611422,-13.514964,-5.815168,-10.1901655,-2.4798331
2377,-698.5779,124.78951,-1.7640116,11.490881,10.447165,4.4565926,-7.2834167,-11.834252,-7.8962255,-15.396081,-9.621211,-7.5790534,-1.9657775
2378,-722.45374,125.03193,7.6954093,12.058753,8.249044,2.8814476,-10.946159,-12.1410675,-8.496914,-10.70992,-10.024875,-9.204904,-4.652466
2379,-707.3876,128.19559,-4.6854215,8.791451,8.6358595,0.42944837,-2.1241796,-15.033648,-14.191099,-10.955974,-8.793774,-9.21052,-3.4623
2380,-703.1002,125.07223,2.880741,13.837093,-5.6595726,1.4788647,-9.126771,-7.9985065,-7.443786,-15.557014,-9.70088,-10.181665,-5.45511
2381,-748.6446,112.87626,2.0852573,9.14594,13.832215,6.188365,-5.9033146,-14.404709,-12.55673,-12.51024,-12.205798,-8.446711,-5.916545
2382,-717.4765,129.64946,1.2356057,9.468996,10.280947,-2.322494,-2.519138,-11.451709,-11.654606,-14.355694,-11.045404,-9.701281,-5.0464187
2383,-746.3859,120.153595,9.706508,8.897294,5.1829405,-2.7930274,-5.209126,-10.208857,-11.820671,-12.855099,-13.922505,-10.365816,-5.948069
2384,-729.18677,120.3746,-1.8742998,6.996405,8.116237,1.4519045,-1.5777614,-10.591006,-12.610912,-12.259761,-10.214585,-8.686482,-5.264102
2385,-733.4056,124.641624,3.2982974,7.0528474,6.767747,-1.5045083,-4.616028,-10.392233,-13.71193,-15.05097,-13.223507,-8.968394,-6.388587
2386,-763.7762,111.83028,9.889849,5.1005287,9.126154,1.6371715,-4.147825,-8.497451,-10.585101,-11.773344,-11.17881,-8.447358,-7.009284
2387,-748.0049,111.1884,6.075927,10.360658,9.032675,2.6472814,-7.7535944,-8.533652,-10.533363,-13.6331625,-10.961946,-8.336606,-5.879361
2388,-676.7152,128.18602,-11.190095,14.593198,12.240162,5.2875013,-9.0593815,-11.439293,-11.321269,-16.049088,-12.012218,-9.878091,-2.367453
2389,-720.35754,125.59913,-2.337297,8.224451,7.9367805,3.1711326,-6.037215,-13.712019,-13.929073,-14.41532,-12.446743,-9.137762,-6.3897057
2390,-675.8388,149.76854,-7.995507,3.9992797,11.89629,2.2050488,-8.407374,-17.776545,-13.861416,-17.370882,-11.69414,-9.6594305,-4.0112576
2391,-708.1943,122.149055,2.8815944,15.057089,-1.2752366,3.5526898,-9.959978,-8.815955,-6.8606524,-15.734616,-10.469904,-8.7175865,-5.310122
2392,-716.58905,131.65677,-2.405358,6.1834254,10.736194,-0.32065466,-8.041073,-11.459704,-12.176639,-14.263797,-11.975072,-9.666762,-5.556882
2393,-694.72266,129.74373,-3.2719173,11.367462,6.1337934,1.9269369,-5.8036175,-12.221741,-12.9489975,-16.862474,-10.63203,-9.94647,-5.518262
2394,-697.8709,132.27722,-0.921477,13.320082,13.096197,2.0009136,-3.038374,-11.611221,-6.807332,-16.123764,-9.7838335,-5.392606,-3.4830775
2395,-692.9791,129.72197,-6.355881,12.778683,11.374433,0.97819674,-5.345066,-13.780463,-11.149488,-16.411259,-11.659131,-8.593087,-6.3812246
2396,-695.53143,127.75131,-5.3459134,10.764846,7.785019,2.6729379,-4.705864,-11.671628,-10.120139,-14.984967,-11.8193035,-8.824175,-4.5373244
2397,-735.3593,118.78593,2.1586308,7.5424685,6.6826153,1.5298004,-6.850046,-9.771075,-10.314943,-13.383088,-12.269391,-7.2457533,-3.726986
2398,-686.78076,131.173,1.0881252,15.131517,7.3716083,4.36971,-13.110336,-13.133769,-10.162253,-16.986332,-9.94646,-9.495615,-3.8547194
2399,-726.76025,128.34743,4.459211,5.374764,7.10031,1.8013163,-7.155906,-9.738983,-10.608376,-15.531327,-13.624058,-6.5552297,-3.760072
2400,-693.87115,135.01372,-1.6736139,12.95509,10.53396,2.8862398,-6.6172485,-13.940587,-12.8736515,-14.936011,-11.914985,-6.3984942,-5.138094
2401,-725.789,126.4199,5.169177,9.166635,10.197263,2.9409807,-6.9329906,-12.1240425,-12.148066,-12.767052,-11.221257,-6.9941163,-4.6427417
2402,-729.3144,118.46723,7.061203,10.508622,-0.8414039,2.5857558,-10.588825,-9.080298,-8.878461,-17.88983,-10.212098,-9.107766,-4.735391
2403,-733.1092,123.266014,4.9389653,6.6844797,4.4803953,-0.12822011,-7.0148616,-10.806394,-10.334928,-11.746817,-12.579617,-7.884183,-4.999378
2404,-715.4084,124.722374,-0.8155125,7.7092495,6.483193,0.08267723,-6.846277,-9.492262,-9.21672,-12.827678,-10.427916,-7.4478483,-3.5441244
2405,-701.0647,132.1863,-4.4533353,7.14406,5.6775293,-1.4905965,-8.346841,-11.571742,-9.112266,-14.662174,-11.64418,-8.234829,-4.7189
2406,-710.06134,132.45375,-1.756793,5.788013,8.766975,2.020473,-8.997765,-11.330519,-9.10111,-16.498035,-15.091032,-7.8352923,-3.5854452
2407,-678.5595,135.36015,-1.3844111,12.578287,12.027941,0.60236466,-6.7814903,-12.386381,-5.8482904,-15.186026,-11.219096,-9.059429,-5.010064
2408,-751.17615,115.63106,6.753491,8.111065,11.763742,2.0381234,-8.042583,-9.121325,-8.274139,-14.071352,-13.478254,-7.6953745,-6.266628
2409,-674.764,156.06961,-5.1420913,-0.39943832,11.035725,3.6874683,-5.524694,-15.488029,-12.820895,-20.033854,-12.242159,-6.881047,-2.8362439
2410,-698.51776,128.00522,-4.54729,10.4339285,7.2713075,1.3557582,-2.872944,-11.214293,-7.206734,-16.156942,-12.568074,-8.872167,-4.1996393
2411,-730.7017,127.26194,3.9337475,3.871104,6.4582806,0.17535773,-12.342282,-12.550091,-9.561597,-13.154202,-10.570675,-8.716377,-6.1802835
2412,-760.19354,109.316696,8.480275,7.3308053,9.413636,3.115145,-7.5045085,-11.25242,-10.524038,-12.740523,-11.62741,-7.364408,-5.8205237
2413,-714.15967,128.86305,8.651063,11.106614,-2.5032048,-1.9014277,-15.2928915,-11.59555,-9.206391,-13.487703,-9.575574,-11.546097,-5.5712214
2414,-721.61273,126.677635,3.8077676,8.711269,5.006783,1.8509426,-8.11213,-13.108402,-11.754746,-13.152127,-12.006339,-9.065989,-5.5025964
2415,-725.0736,125.475334,0.096839316,7.2357016,7.9800177,2.9483209,-6.3958797,-11.95258,-11.859799,-14.844023,-13.124603,-8.2676115,-6.2523127
2416,-774.61035,105.86955,13.699967,4.2354097,4.452062,-0.49273247,-4.724362,-7.3257213,-8.274427,-11.451507,-12.593309,-7.4474444,-4.401991
2417,-669.6693,142.40909,-7.817351,10.236003,6.276137,0.96230257,-6.312505,-13.404266,-10.54711,-18.90897,-13.802345,-9.665108,-6.3027334
2418,-718.44977,121.02109,-0.24922436,10.890625,7.685022,1.8904384,-5.6589,-10.373249,-6.8458652,-12.171998,-12.812016,-8.461667,-6.113832
2419,-733.01196,118.20212,3.9349687,10.897335,6.122528,1.0326276,-4.523251,-9.554572,-8.905565,-11.855003,-13.080387,-9.825998,-6.038067
2420,-711.7105,126.15162,-2.9266257,7.917239,2.6413472,-2.1881914,-6.464765,-9.844884,-8.4675455,-12.703141,-14.349573,-9.300209,-5.3514957
2421,-755.7612,111.63245,8.000911,6.897332,8.067061,1.385211,-7.8609962,-9.43992,-8.226615,-11.929823,-13.28629,-8.627246,-7.1777987
2422,-697.52246,123.94168,-4.0762134,11.241059,5.972687,-0.2961893,-2.4865985,-10.081655,-6.4447126,-15.046188,-11.326136,-8.160408,-3.6037717
2423,-690.89685,128.16243,-0.7203477,12.231266,8.897214,1.7421738,-9.28407,-10.732652,-4.3186674,-14.962039,-10.891654,-8.80695,-4.4733915
2424,-741.20917,113.986694,8.884353,10.980207,4.8797793,4.062474,-10.645757,-8.999662,-8.934918,-16.538008,-11.366196,-9.512102,-6.719642
2425,-711.9371,127.69014,3.8110986,9.391347,3.2814202,1.243944,-9.289116,-10.392811,-6.919751,-14.253965,-11.969726,-9.677096,-4.4780035
2426,-718.0268,123.56914,6.8534336,14.1859865,6.1559124,1.769463,-11.79046,-10.27861,-6.813003,-14.316767,-13.027912,-8.901955,-5.7824655
2427,-735.07623,110.77052,5.076938,10.904609,5.3006153,-0.00048315088,-5.331242,-5.800148,-4.3972836,-11.363395,-8.474086,-8.494204,-3.4234054
2428,-750.87604,108.46014,10.18796,12.40444,5.853883,1.3686731,-9.548779,-6.2098694,-5.1861053,-12.597994,-11.312133,-8.534303,-4.992048
2429,-686.7515,137.66573,5.444858,16.917278,6.520521,3.1810553,-14.630709,-11.183033,-7.7943044,-20.148205,-16.650028,-11.692289,-6.8791556
2430,-737.0664,119.11537,8.194549,9.801156,6.19922,-0.5687169,-5.9379277,-9.97393,-8.6917095,-11.744726,-9.211711,-7.319235,-3.0138016
2431,-730.1863,128.87428,10.0399685,8.877416,7.4375,1.2788855,-8.472747,-12.583139,-11.3839245,-13.348524,-12.641793,-8.093424,-5.4257326
2432,-765.62665,109.41829,14.616442,8.189445,4.804581,0.31878564,-7.0900283,-10.918765,-9.381421,-11.843008,-11.883597,-8.15543,-4.2913933
2433,-717.221,117.75921,4.796897,11.54584,1.3170664,1.89364,-5.464679,-8.53427,-8.659966,-10.090274,-10.743881,-8.958607,-3.4373472
2434,-743.7328,115.290886,6.94643,10.624829,8.134757,2.9048607,-7.947987,-10.055919,-6.495809,-11.748953,-9.897921,-6.784717,-5.8494377
2435,-709.0922,130.0722,-0.8285341,7.923727,0.3605787,-0.19951166,-8.89832,-9.82789,-12.811419,-16.786009,-11.900672,-12.132899,-7.6573863
2436,-699.25336,127.96911,1.05763,14.70599,2.969598,1.4036441,-7.835569,-12.12769,-9.275556,-14.576381,-13.482101,-9.586944,-6.1501966
2437,-767.4659,109.546265,14.308613,5.4945474,6.0541897,-1.7023621,-3.1614294,-6.321736,-6.701108,-9.666285,-9.32391,-7.648382,-3.017813
2438,-750.2625,117.319725,15.729,14.6186,7.769517,0.28912237,-8.123364,-11.988608,-9.701687,-12.175284,-13.086666,-9.883358,-7.4347625
2439,-710.0582,124.134605,-1.4123033,8.450377,0.3099476,4.9150143,-6.0960116,-14.643603,-15.481171,-12.467578,-11.581902,-9.054226,-3.6806269
2440,-734.57495,126.42099,10.371249,4.62006,2.0529666,1.3514957,-4.536433,-9.694677,-15.224683,-14.689802,-12.696807,-9.66014,-4.812039
2441,-718.65765,130.74669,4.9111204,9.135736,6.903618,0.92442423,-6.353603,-12.775234,-9.081838,-10.63061,-9.571658,-7.005895,-2.205909
2442,-707.44434,136.57027,3.2302506,11.914553,8.3999,1.1113039,-3.4593573,-12.496329,-10.768651,-13.493202,-11.170778,-7.247978,-3.6886408
2443,-724.79584,131.33359,4.697804,6.975977,6.8095827,-0.065040834,-6.4699163,-10.343467,-9.235575,-13.692277,-14.816278,-7.202504,-3.0548244
2444,-720.2289,138.7339,3.1408482,-0.06901678,7.629803,1.2932032,-5.0001473,-12.099309,-12.373572,-14.528667,-12.032232,-5.119346,-1.6727394
2445,-729.0473,125.86811,1.3789753,8.8223295,11.161093,1.4269164,-6.8338175,-11.6168165,-9.918087,-13.93652,-14.124424,-5.3628297,-1.5289923
2446,-734.09076,113.8715,7.287152,6.28349,2.7321548,-4.6250343,-1.431126,-5.699649,-2.3198426,-11.298473,-6.449007,-5.9652996,0.13159251
2447,-673.2148,135.41696,-0.1561131,9.696927,3.50417,0.8484087,-0.56260663,-10.36831,-9.467088,-12.900523,-8.937382,-7.899232,-1.241466
2448,-703.92017,118.428185,3.4164345,11.877132,-2.9086328,0.61553955,-11.685613,-11.008331,-2.927613,-15.549546,-6.5749316,-9.847289,-2.8942351
2449,-715.21576,125.54987,3.145915,7.3007636,5.2678185,-0.7388881,-5.0762744,-11.840306,-8.483715,-12.270956,-10.084104,-9.102188,-2.4928818
2450,-706.45337,126.36632,2.859844,13.436342,3.7907054,-0.05505806,-7.628959,-9.094694,-6.5228257,-14.238743,-8.202716,-9.092434,-5.8132935
2451,-707.684,129.14394,6.5729513,14.277759,8.671256,-1.4845996,-3.3240905,-13.234798,-7.5186653,-12.349644,-9.742348,-10.41007,-3.2291958
2452,-728.54626,111.01313,9.458625,13.25276,7.602559,-0.5300061,2.5915754,-9.875844,-2.148541,-10.871826,-5.870451,-7.665329,-3.7174633
2453,-743.1052,106.96674,7.579839,11.491687,3.6598513,2.0664601,-9.5934925,-11.367049,-3.5453348,-10.614014,-6.5753903,-7.5420647,-5.3240824
2454,-747.2127,106.85203,9.0317335,13.547601,4.8270726,4.7444406,-11.74233,-10.634212,-5.682993,-13.384203,-8.505203,-7.1535378,-4.9755077
2455,-716.3092,121.715675,6.5627136,13.098918,3.43685,4.8004103,-10.889834,-11.964408,-5.1626167,-16.438194,-8.737824,-9.398604,-5.5684037
2456,-737.2777,114.773186,12.343834,14.294455,1.2224166,3.8360665,-12.918539,-11.720309,-7.0971494,-16.833385,-10.749853,-8.541609,-5.7371664
2457,-663.5101,122.59339,22.487278,13.462259,-6.531233,-0.8193084,-4.9758644,-2.9600577,-5.6386976,-8.537758,-4.909714,-6.628651,-2.4354556
2458,-635.4801,98.4173,20.560194,38.75895,-39.53126,19.760962,-0.04075347,-29.887272,26.504652,-25.866447,-12.701646,21.294966,-32.85144
2459,-619.9377,113.357185,22.341356,20.6707,-2.5925312,2.7949204,-2.7836337,-6.13992,-6.588315,-6.8993564,-3.6681297,-4.8402467,-4.4766645
2460,-576.95795,110.6546,-20.683813,23.006538,39.499367,-2.6537755,-43.69294,1.3059032,33.245747,-15.710027,-41.43506,5.90796,31.648727
2461,-666.37555,125.014244,11.844823,14.175238,-4.761194,4.9421835,-12.883311,-2.6892972,-9.942381,-19.208284,-3.7677186,-7.9693203,-5.99754
2462,-610.0407,164.48708,40.913467,24.461132,-14.846425,-23.287735,-52.67749,-45.993256,-47.340927,-43.59049,-12.197531,0.14982991,14.979694
2463,-713.40216,116.86672,15.677184,15.862766,-5.8323207,5.6652007,-12.138535,-6.5567555,-7.942756,-14.354563,-3.081676,-6.328938,-7.432486
2464,-655.85895,79.45242,29.549204,27.747553,-39.18726,46.787,-45.90835,7.1867805,4.1840043,-45.997047,36.436977,-38.7792,5.921754
2465,-640.2368,115.976234,14.281703,8.722072,-15.905793,1.9256233,-13.598774,-2.2776423,-8.671995,-10.405054,1.1912354,-7.3395486,-6.076963
2466,-637.9392,115.53005,14.156318,8.646835,-15.7549515,1.9143127,-13.53881,-2.2525952,-8.591937,-10.358405,1.1875798,-7.3184013,-6.073041
2467,-716.23285,116.22868,18.04036,13.445834,-8.452379,6.1270313,-9.243594,-5.582276,-7.417662,-11.208326,-1.1321461,-7.0371404,-6.859172
2468,-696.30206,96.81188,19.86456,29.730133,-34.141956,27.566446,-14.873636,-18.619602,17.263086,-34.248943,8.075538,2.4712253,-29.784443
2469,-672.14343,122.97157,14.203763,9.812835,-12.94011,4.0803957,-9.4453945,-4.2508197,-5.5261555,-8.711794,0.3924291,-6.5072746,-6.4552813
2470,-668.37537,122.23173,14.247905,9.9239435,-12.80974,4.2131844,-9.371951,-4.2248597,-5.638626,-8.774811,0.25628224,-6.599393,-6.411435
2471,-679.06287,122.35753,11.519577,11.313426,-14.93325,3.1188147,-16.204458,-6.6737227,-8.179125,-14.125576,-1.7689606,-7.4648657,-7.0042834
2472,-652.3443,143.69913,20.433552,3.0707085,-37.35887,-24.878416,-38.90117,-15.643063,-0.090729184,7.5764794,25.076239,14.537601,1.7913374
2473,-632.7836,105.88502,22.053503,21.15357,-5.3992343,9.9062805,-5.613959,-4.342566,-3.2142172,-7.90425,-2.5298433,-4.529995,-4.210355
2474,-593.84344,72.30819,7.609149,71.45981,-51.47435,15.834929,32.42826,-55.196472,20.547848,12.92668,-49.641964,31.465616,-1.7614585
2475,-709.57654,111.58171,8.301029,11.55241,-8.739376,1.9872123,-17.532585,-7.2028613,-13.182576,-18.905672,-2.2110276,-8.753322,-9.315784
2476,-626.2943,163.86765,-29.317928,-81.13868,-72.32993,19.32651,58.37511,56.06536,-13.916762,-72.06148,-54.042995,-17.247833,21.419851
2477,-742.76196,100.20512,18.457531,10.920495,-5.055004,3.124697,-12.844001,-4.6310015,-8.720398,-11.630069,0.933195,-5.515645,-7.4282117
2478,-707.41736,86.96021,-7.5434623,41.683765,-1.7599053,-30.004126,7.548164,13.515283,-41.924618,-5.7961283,29.536789,-31.638968,-16.795326
2479,-637.5252,110.04869,23.654297,23.613764,-8.795829,9.333265,-12.050281,-7.8672714,-5.9355235,-9.875036,-1.4328146,-7.915541,-6.6633477
2480,-579.92365,147.6722,7.9595795,-33.659325,-62.939915,-0.66577196,27.25016,48.57784,24.25225,-26.719103,-48.387054,-46.838657,-10.226681
2481,-679.625,120.08759,20.997057,20.104576,-6.62322,3.5297363,-10.748995,-7.6375675,-11.524357,-10.503895,-1.4481561,-8.626447,-9.848209
2482,-641.0742,101.863,-14.890672,62.820957,-1.9479373,-42.170773,17.337763,17.203909,-56.198547,-2.596744,36.44887,-42.799973,-21.934078
2483,-695.38947,105.3427,19.398584,15.148427,-19.432999,5.554515,-10.994144,-2.440185,-7.339639,-11.536829,-0.24325608,-6.2335625,-2.2805874
2484,-664.3107,90.305084,5.716992,40.412945,-29.673033,-9.185705,14.482536,-11.576572,-22.603191,13.371078,-8.058961,-22.780481,21.60774
2485,-736.1786,105.929596,17.991661,6.794425,-16.710793,1.0995436,-13.04473,-7.45395,-9.487232,-14.362177,1.9620166,-7.4315386,-8.399249
2486,-722.8866,115.67974,27.825928,15.744567,-8.892081,7.094032,-8.822775,-5.361717,-9.377662,-16.176456,-2.1545553,-13.306193,-15.909491
2487,-758.0649,99.5433,20.209562,13.450134,-6.365456,1.4939463,-11.835757,-9.156401,-6.178818,-10.28515,-3.8319316,-6.7797613,-3.9988618
2488,-726.87775,126.78687,35.93048,12.6106415,-22.88445,-26.483553,-43.366253,-35.92651,-20.936577,-8.924675,12.80126,20.133743,25.598938
2489,-683.16345,117.48974,11.775947,14.402773,-9.309184,9.834416,-10.283465,-6.811777,-9.240406,-12.836915,-0.39703038,-3.9568045,-4.604231
2490,-639.0108,140.45842,-20.228174,-37.899433,-24.582512,47.14437,37.54345,-0.8799646,-49.498196,-53.5831,2.0424886,36.369213,27.8662
2491,-630.02594,117.26436,21.036716,17.11872,-11.13968,5.5878425,-7.9763513,-4.411411,-6.1455245,-10.786215,-3.2968776,-8.55478,-6.6361737
2492,-606.6715,115.67707,6.1766768,13.445536,2.9298267,10.654672,-20.830294,-11.389735,5.914551,-1.7684602,-13.814107,-18.578142,2.6845596
2493,-735.48865,110.33126,21.35507,9.539361,-13.760845,1.4557658,-11.097567,-4.9812603,-9.173936,-13.948958,-2.7498462,-8.920128,-4.6529694
2494,-684.2887,56.734703,31.572605,46.909367,-79.917076,63.719566,-39.59737,-22.576149,44.12592,-75.639496,37.564274,-10.148231,-40.24876
2495,-656.5845,114.77291,13.647858,18.296665,-16.995834,6.428266,-9.785625,-8.084898,-12.359513,-10.833611,0.42791393,-9.809555,-7.119534
2496,-618.99225,107.12863,-16.82851,32.676086,7.970471,-17.631458,-25.911186,21.136349,-5.8733397,-41.191296,5.028079,19.318657,-21.144472
2497,-632.26465,124.09264,14.87075,9.803362,-9.455724,4.546288,-16.148556,-5.672113,-12.059635,-12.101711,-0.3723801,-9.2506,-6.4942265
2498,-590.2315,102.97029,-16.613888,52.604237,-14.410335,-34.301933,19.529354,3.6683233,-54.03518,12.767105,20.72938,-49.59925,5.7144933
2499,-611.0067,124.16202,28.342958,10.339686,-6.3221865,3.0739453,-7.262117,-5.1233406,-5.5676155,-9.044864,-2.4553673,-5.0473785,-3.804792
2500,-582.84125,139.74432,4.5538945,-25.460684,-13.142794,32.794876,24.540316,-7.2850437,-38.481144,-34.78827,7.9103284,28.238695,13.980953
2501,-713.25854,122.570854,27.930605,16.197275,-7.3528833,6.194623,-8.723537,-11.40636,-12.810177,-12.286683,-4.3432226,-7.8157177,-8.7273445
2502,-660.8549,162.28796,19.86707,-34.81204,-66.19864,-21.031189,13.027896,42.38035,35.52889,-0.73948425,-34.386116,-56.141933,-42.09521
2503,-706.41766,107.40987,21.462067,15.582926,-5.6432066,0.27983472,-1.4214207,1.4801557,-1.1728741,-5.4701633,-2.4100268,-6.0632105,-3.9894621
2504,-651.0138,177.21387,78.92581,54.124413,10.436418,-6.481908,-28.303225,-40.310795,-51.114758,-56.429203,-48.02693,-41.68074,-27.15734
2505,-622.6733,115.29091,24.787556,19.835207,-9.62011,4.803603,-10.55966,-5.0988274,-5.140658,-9.620689,-3.4662957,-6.111304,-6.150878
2506,-599.5458,134.83488,44.137577,37.24257,5.7973614,16.871803,-1.8576761,0.061404124,-3.743559,-12.008027,-9.388412,-15.490373,-18.41979
2507,-690.592,106.723946,4.073764,11.367982,-18.570642,1.7540176,-18.180079,-7.542817,-10.455884,-18.286978,-1.2908324,-1.6534888,-7.630263
2508,-610.3263,16.34204,80.075325,-46.464127,15.685882,-7.1279616,-34.318848,30.432554,-65.61598,47.72689,-71.24322,65.14661,-66.038376
2509,-717.7902,112.91818,19.997452,17.706724,-8.128133,2.8875673,-6.921221,-5.6786437,-11.985962,-11.786406,-2.5512018,-8.240039,-6.666956
2510,-661.08014,76.79469,-24.297918,93.523544,-33.834435,-47.091335,63.02965,-21.111364,-64.06131,49.16761,-8.420851,-58.9025,43.241642
2511,-716.6767,118.22686,19.868292,12.817207,-5.9861884,7.381269,-9.870542,-5.294772,-7.1765585,-13.937977,-4.0044537,-6.1895723,-6.2063117
2512,-612.82947,-3.8808732,110.23499,-35.769512,-4.380917,50.198483,-84.91418,87.4726,-99.99253,65.41739,-58.683422,21.200165,-8.332402
2513,-610.88214,118.00775,16.412992,15.549376,-3.7545953,2.3271744,-10.85345,-3.3539321,-7.0118012,-12.481677,-4.013551,-9.766007,-5.7690287
2514,-557.5567,172.33365,66.513824,56.77136,26.571924,20.219946,-5.0606,-8.713045,-21.58737,-33.336266,-28.33294,-34.499844,-28.585176
2515,-686.87256,111.01288,14.037974,15.747486,-9.106774,8.327772,-13.768438,-5.0329394,-5.752693,-9.430639,-0.2823396,-7.419355,-3.8961017
2516,-652.9234,102.52262,-32.38943,39.17752,28.57937,-28.348175,-37.689133,38.924297,3.2196844,-54.946136,6.605397,34.73238,-24.340527
2517,-722.4198,109.10421,18.889103,9.79584,-11.598556,-1.5879577,-7.8555236,-0.062343303,-4.0105376,-6.6245084,-0.5327143,-4.435095,-6.377128
2518,-678.9258,89.82943,9.981486,34.878006,-32.171936,-1.8680916,13.689243,-24.875904,3.2985716,9.101267,-26.225872,10.096548,2.4091818
2519,-715.39856,116.169014,18.46247,7.2095265,-11.2445,2.2358305,-8.420482,-4.284892,-6.770338,-10.084702,0.024618287,-4.130394,-6.016002
2520,-654.15015,169.073,56.358444,19.592722,-25.907085,-35.948036,-59.608006,-57.692944,-51.03998,-37.16007,-6.6836514,8.926085,21.32346
2521,-656.5362,112.875404,16.387949,18.613432,-14.74483,3.2525532,-7.2900114,-6.5034127,-9.245995,-8.158117,-0.42844176,-5.681505,-3.7265499
2522,-601.3326,176.49117,55.92148,24.31094,-41.83933,-48.28958,-67.734566,-60.818886,-44.886143,-19.570034,10.353733,20.076904,26.782799
2523,-671.7757,115.78334,16.841072,15.372332,-16.436749,0.23565526,-8.702295,-5.944112,-10.893997,-10.1571665,-1.687038,-6.9469175,-4.179397
2524,-592.4189,32.94673,49.967648,40.589558,-88.14659,90.476265,-83.54469,28.332018,3.329521,-61.633804,64.44448,-62.01476,22.925842
2525,-686.9855,114.22187,15.569979,15.707658,-8.916703,3.4767249,-7.5671344,-7.8804336,-6.7548695,-7.6983232,-0.9959039,-5.065522,-4.892188
2526,-662.5893,107.34126,-14.967861,33.848473,14.221502,-23.708029,-19.873781,24.020649,-6.6080985,-38.93101,11.179491,21.229654,-26.818068
2527,-693.0159,121.17481,21.14812,12.183018,-14.512201,0.20886901,-8.396348,-7.6148896,-8.624126,-11.245886,-1.7573733,-4.7550554,-4.6067443
2528,-616.58246,34.692654,73.193954,5.6921525,-53.6949,73.20171,-95.36778,70.97924,-60.615597,4.2206917,18.87361,-51.915806,53.7637
2529,-683.81134,124.91543,17.922333,13.36884,-8.783708,-0.37708306,-9.584625,-8.116686,-8.723886,-10.97458,-2.5464404,-6.805977,-5.3877344
2530,-580.8486,12.792618,100.953125,-34.68331,-2.9392712,32.962063,-73.66458,75.67404,-96.08212,67.77469,-61.398396,28.029379,-15.157029
2531,-796.35236,87.40764,26.903473,7.491946,-11.117656,-0.5994149,-4.8817687,-10.286884,-8.723846,-7.028825,-2.6363626,-3.028918,-3.5274274
2532,-754.7518,41.235138,40.694603,30.674086,-60.56254,54.53513,-42.142097,-6.1592517,21.171432,-57.21576,46.557674,-30.38464,-8.403957
2533,-671.75085,112.66344,11.363103,12.329189,-25.21789,-2.7174578,-17.343088,-10.724236,-16.328728,-12.849874,-0.5562485,-8.602694,-9.531267
2534,-586.1243,123.66731,-70.744415,-28.74502,39.771996,57.16283,-57.65726,-77.84514,-0.477592,51.506626,5.563063,-60.664326,-30.048931
2535,-695.2082,112.14301,16.556622,13.878339,-14.27186,2.7537293,-4.623145,-5.085672,-5.2597284,-5.754444,-0.9964439,-5.1321783,-4.5894756
2536,-683.2332,103.668106,19.83954,15.184175,-19.929913,11.093091,-12.854704,0.37025675,-6.103689,-9.645403,6.6178145,-13.715039,2.3946495
2537,-749.6058,103.59602,20.863989,7.3969393,-6.859693,2.2732162,-10.262892,-3.964863,-6.2098784,-7.562523,0.48469698,-3.9889905,-3.568006
2538,-712.18945,91.443756,-17.827179,38.097496,15.741016,-39.790787,-11.305908,38.01393,-26.255974,-38.46029,35.746178,8.477596,-44.092888
2539,-695.1207,101.10574,10.528814,14.723192,-16.900415,2.0002327,-6.7929482,-4.2056727,-4.907111,-7.0729556,-3.652754,-6.455492,-3.3319194
2540,-651.21173,45.728725,45.883087,6.248896,-37.375668,45.942013,-63.652447,53.356297,-49.308918,15.678228,-0.22448075,-33.956966,41.028477
2541,-686.98914,123.29809,7.9720726,8.243562,-5.1512194,0.5481807,-13.597103,-5.4277062,-7.0694485,-11.106584,-3.4429991,-8.405976,-4.2175293
2542,-616.4004,37.18321,73.21122,-26.610641,-4.989699,32.800762,-73.02214,69.73687,-85.83376,58.659668,-54.475784,18.406685,-4.991045
2543,-636.2256,125.398254,-3.5091372,9.605072,-5.7128944,3.9980478,-17.377684,-6.627088,-7.2282424,-11.80379,-2.490872,-6.251163,-5.9053607
